3.046304,4.706416,15.514976,48.859779
2.031326,8.339303,-6.701240,21.269199
-15.965975,-16.896572,0.651518,96.919907
-15.293442,-3.052087,-0.125727,43.147099
-12.799747,2.435261,4.246523,32.888210
1.202205,-5.541133,-12.256186,31.907228
13.798388,17.391872,-8.671497,99.117645
-11.498467,-0.998122,6.560520,30.583284
15.030432,-7.885234,-18.308048,107.852745
30.230349,11.269721,2.968340,181.306473
-0.208888,2.564246,12.485856,27.992796
-25.501883,-9.261019,-14.069640,160.446014
-2.827734,2.937711,19.557373,68.304871
-17.109585,-2.358977,8.340037,62.608425
-14.221679,-4.721201,11.126160,58.580315
3.304517,8.144049,-12.368270,38.255432
-7.261323,6.559666,16.974434,63.731579
-37.910629,0.274126,-46.778660,600.237549
-3.165198,-10.479042,-18.375500,75.184975
16.871048,7.362358,-10.379929,73.189781
-2.876484,-1.074914,-2.283065,2.393046
-11.402424,0.307688,14.772521,56.774242
-20.637739,-7.540298,-8.800476,91.056412
-15.625492,-1.952758,4.839895,43.707058
-15.144619,-1.926668,3.800344,39.824566
31.189163,12.096746,5.621407,183.278732
3.093476,9.206586,-16.323406,57.147736
-8.347589,4.541685,-22.805054,95.973434
5.468349,-6.678942,19.484343,71.277267
4.452582,9.768082,-16.514563,60.555168
2.852130,-0.027000,-1.823466,1.770724
-23.015295,-0.189418,-7.869932,91.334572
-8.051626,-0.708449,4.532202,13.085801
-9.922416,-7.799737,-12.262532,47.188557
-15.362945,-2.009931,3.699539,38.632362
-30.950962,-6.694843,-27.830780,270.595520
5.440814,7.918349,-10.383104,30.326614
-33.427788,7.416553,-26.311148,278.714722
-2.695986,2.276082,9.289944,14.746785
18.020027,-5.251015,-15.561382,87.150032
10.929132,9.314082,0.111073,29.707235
16.458889,-13.932965,-24.427320,152.953644
-11.052314,-5.707784,21.711552,89.291763
21.428446,-4.542398,-11.912839,88.338654
-20.464314,-7.255284,-10.985420,83.512413
-18.630217,-2.455841,4.558771,52.204121
13.295092,9.577806,-6.366765,43.027977
-15.514754,12.674094,-12.738051,77.825317
10.529723,-16.544083,-22.072254,119.826065
-0.095782,-2.077652,5.759470,5.149333
-14.519341,-1.786923,2.527799,30.210032
-0.980959,-0.119408,0.228300,0.140872
-10.576732,0.326724,7.969989,23.945023
-1.936698,20.428223,-10.561036,72.535545
-16.077227,-1.950897,3.762475,37.475845
23.275892,12.507730,-6.460299,99.850792
-24.317522,-0.041797,-0.466921,79.533638
-11.726071,-4.370830,-6.495198,26.677877
-31.636646,-2.682695,3.238901,136.062820
16.329548,-2.997498,-15.144428,67.024986
28.907980,16.576929,11.479159,163.966827
-11.297715,3.010864,2.893752,19.096399
-8.173767,0.073621,11.872755,27.349642
-14.015834,-2.188040,-0.940518,26.311871
24.433649,10.289271,-3.193278,92.743454
-10.523114,-0.508810,12.773512,35.493668
-16.170160,-3.802665,3.298401,37.063942
-18.700626,-3.578807,0.657691,46.047100
13.885102,14.035697,19.672560,97.468422
-0.063340,0.035356,0.186379,0.100000
-15.935719,-2.293516,0.032326,32.285000
-10.274627,4.961731,38.275566,196.502625
-8.365869,21.818735,-12.179472,85.300407
-12.204897,-0.561923,10.037892,30.686749
17.130039,14.511911,-3.257529,62.814434
-17.554848,-12.330025,1.475108,56.435032
-12.956131,-0.853954,8.495770,29.251709
-5.123967,-0.688375,4.597186,5.804316
-10.975421,-2.188104,0.597429,15.134094
9.208264,12.785311,-11.241508,44.725052
-5.606036,1.087723,-23.277960,68.520752
-16.266272,-2.863233,2.964648,33.492764
9.796898,12.899375,-10.773557,44.848873
-26.904562,4.609248,1.542754,88.094955
-18.024521,-4.775290,-5.010989,43.855400
-11.451990,-7.183519,-14.998490,47.962048
8.309569,10.667177,-8.146600,29.289181
-15.200697,7.242706,6.745607,38.456985
-6.866915,-0.166920,8.344270,13.627872
-25.715700,-12.408633,-31.900452,213.645050
-4.848235,3.077657,17.970795,41.372486
4.739450,9.374462,-16.640755,44.890156
-15.448032,-3.587248,3.172887,29.933084
-19.777140,-19.983202,0.835407,90.535034
-23.506636,-0.685297,-13.446417,83.820702
-40.278076,-18.070169,-29.738504,321.243256
-4.242233,4.488163,7.712367,10.987365
-15.915369,1.987075,-9.375303,38.739231
7.521199,-23.357870,-37.858288,228.456116
-14.515981,-2.191353,2.114900,24.600908
-33.045025,-12.226060,-33.676071,264.674042
2.862398,4.981020,14.642509,27.539963
-9.435319,3.079077,2.471943,11.634590
16.856277,-4.736007,-16.555170,64.336349
-10.920917,-0.336150,10.212081,24.760029
-13.375075,-14.025318,0.710419,41.635422
9.147257,11.289873,-10.738093,36.103989
-8.894188,4.228833,8.689921,18.903893
-10.415599,-0.065817,19.503550,53.573677
16.501627,-3.194185,-15.447474,56.898174
1.002279,6.869021,-14.082703,26.790888
-11.859966,-1.169881,6.851586,20.499702
-19.067129,-5.631232,-2.801357,43.488968
2.371212,0.741402,1.786415,1.003678
-0.008990,0.005879,0.026475,0.100000
-8.610508,0.021798,10.618601,19.849585
-22.255596,-12.014156,21.435774,116.736168
-15.135718,-3.331216,4.200682,27.232601
-5.362299,25.382692,-13.078786,88.825928
23.508450,3.595132,-3.510275,60.534031
-23.145552,-4.960075,3.532299,59.944725
19.004360,9.783185,2.211112,48.191772
6.417058,-13.219232,-24.126085,82.518547
-18.963497,17.251770,-4.010329,69.115097
-8.220635,2.849898,4.042795,9.439539
-22.473289,10.290896,-16.840107,91.654022
-8.795996,0.259954,15.665462,32.987083
-25.482267,-3.859763,0.984636,67.969269
6.922744,-6.710961,5.543612,12.603649
-12.330958,-0.854064,13.297660,33.492764
-41.798962,-25.027599,-32.834602,348.479462
4.041509,7.283928,-7.863243,13.126582
14.915148,16.242641,-8.279662,55.248081
-36.772755,-4.075511,-30.781456,230.438248
9.225143,-19.194916,-3.879361,46.617764
13.585199,-21.884109,-28.981522,149.563522
4.633479,6.953167,35.177330,129.811646
5.504890,10.397178,-13.018756,30.489540
-0.797236,1.870417,27.097206,72.918671
-24.054125,0.559684,-5.987858,60.654449
14.671341,15.210273,-10.339028,54.408440
-11.151862,3.468704,2.784914,14.143955
-25.059320,1.179545,-14.064816,81.086922
-34.286282,-11.308713,-12.797768,143.168213
2.811004,5.392075,-9.055493,11.588261
-22.517992,3.493286,18.297134,83.106285
-27.829548,12.023026,-25.387321,151.727280
-13.765799,-13.058763,1.175321,35.071266
0.541778,1.321316,3.041414,1.091515
-25.312666,17.030672,-11.881492,103.448402
-16.736574,-2.717476,2.156031,28.167669
-7.314241,-0.203834,9.608850,14.038347
6.609500,9.848214,-11.714417,26.548550
10.627041,-15.416416,-53.947128,311.234528
-2.831633,-23.403673,2.919742,53.658920
-24.107637,-13.317333,23.490828,124.262024
-12.947132,-1.528991,3.504848,17.251160
-3.998579,7.224135,-10.685822,17.166815
-37.708241,-10.863422,-23.139484,193.751373
-22.964790,-8.016831,-7.267377,60.166012
-17.404604,-1.380363,9.351891,36.555363
-18.212934,-4.601861,-22.664721,80.753036
-14.174624,6.347289,5.611354,25.364668
-18.828608,-7.781153,-6.606448,42.588047
-16.259291,-1.775214,3.388418,25.831602
-17.033869,-5.285392,-4.951551,31.691736
2.355628,20.176033,-8.184662,44.242504
19.563818,-1.720400,-4.279554,37.269283
-9.354943,0.438870,13.928717,25.844254
-5.472534,10.790743,-10.686395,23.861931
-22.139622,-8.103712,-8.866838,57.829803
-36.004559,-12.291932,-11.186804,142.810257
5.887249,1.361125,6.605964,7.258733
10.748931,14.662713,-8.451933,36.236393
-17.276564,-17.033806,-0.462070,52.935993
8.946144,17.880320,-12.321926,49.130470
-12.466437,-1.585020,0.784162,14.069795
-15.336339,-1.609462,4.624439,22.895582
-13.237535,6.549454,-8.143613,25.081362
13.279454,18.879696,-7.807574,52.065594
30.437134,-17.104338,-13.271471,122.224747
-3.427870,41.156593,2.283151,149.746887
-11.997640,17.333237,-10.054631,47.394695
-18.411652,-2.281640,10.123673,38.632362
10.016386,7.983313,7.191187,18.644541
-7.124067,-0.098278,7.009113,8.607394
13.990222,17.083305,-16.701941,65.746841
14.035380,16.680050,-7.681656,45.695656
-6.136350,5.436555,-22.097473,47.472504
-3.061073,6.968966,-20.126688,39.241985
-11.852557,-0.496834,10.883435,21.885216
-16.743528,-7.634934,-5.938058,31.572195
-15.153060,-8.559571,-16.766075,49.085289
-6.112507,-1.006912,21.880442,43.426174
1.541310,19.671543,52.435608,263.099640
-21.157026,-2.562338,-17.466862,63.467484
-21.088280,-14.912190,1.476117,55.892258
-3.429740,7.893746,-10.419567,15.224792
-2.536822,-0.447192,4.765921,2.439782
16.783567,13.299211,-17.368574,62.964134
-13.992847,-1.209122,3.190513,17.149294
-28.286366,16.593880,-16.656717,111.538376
5.111979,9.226558,-14.571614,26.579758
14.097616,16.779100,-10.717516,48.839931
-17.463600,7.475324,10.317303,38.348793
-8.456208,1.016489,11.330435,16.442692
-16.158583,-0.908248,0.367178,21.288826
-33.857082,4.496378,-25.172752,145.703278
19.622604,12.303549,4.499877,44.683918
-25.752876,10.510435,-29.057325,129.876938
-6.213780,22.153284,-12.595207,55.176186
-15.929776,-2.246116,3.178504,21.426523
1.735878,2.037261,-6.155041,3.579556
-11.379892,2.087509,19.093599,39.605145
7.237632,-4.869509,-32.810547,91.335571
-8.379482,-3.004969,-3.424129,7.122798
-15.394661,-2.469262,3.154912,19.776579
-26.572712,-7.052120,6.941911,62.319553
-15.270902,-12.014947,22.716778,69.008026
14.049080,12.429440,-2.495753,27.450544
-10.862195,0.539017,12.384107,20.823372
18.131334,-30.340130,-52.297031,305.139221
3.869322,8.075557,-17.411713,29.305651
-8.147838,5.569170,16.329056,27.752441
-38.323334,-3.413309,3.627748,113.750427
9.231341,-4.884827,11.780349,18.825682
-11.333608,3.728122,38.637623,123.972847
-19.625902,-19.785549,-3.647838,59.834385
-18.179508,2.383349,2.994805,26.118677
-20.353502,17.664217,-7.887162,59.614449
-11.238044,-2.844445,-1.737732,10.340729
-14.053348,11.441147,-36.848568,126.667145
58.764412,15.146946,35.535969,371.159851
-27.018732,-9.700572,-31.780729,137.018982
21.046490,-26.377991,-21.070829,118.129692
-8.591720,4.010195,9.665222,13.631732
16.188107,-22.942305,-31.447275,131.438019
-1.988285,4.979414,30.970257,72.789085
-8.986790,1.049627,9.712543,12.946464
-15.123120,2.761833,24.602297,61.782017
-16.607616,13.756332,-4.548191,35.559120
14.321968,-5.396906,6.749810,20.464800
8.920884,-4.714820,-15.803441,25.689220
20.083889,8.614725,-2.695494,35.265568
-16.733713,7.944413,7.444252,28.988894
-22.029613,6.811885,12.247648,49.311840
1.160889,34.052738,-4.459237,84.710182
26.341904,-14.882163,-18.898048,91.287849
15.647131,-9.710330,-20.635426,54.825329
-3.883168,5.599003,10.821421,11.709843
-48.593460,-10.787469,-43.856094,315.142883
18.946857,4.435754,-11.787600,36.927624
-9.935622,-0.266393,11.671209,16.719662
-8.287222,0.259560,8.040634,9.464508
-16.730217,-2.132073,3.950758,21.288826
16.339891,16.858393,24.642145,82.039391
52.238472,-9.154197,7.648302,202.958557
-25.764894,-4.974428,7.719766,52.741295
4.094756,-16.273464,-23.357811,58.257427
0.541955,9.567341,-6.524760,9.439539
3.504236,8.219063,-12.773560,17.035343
-15.429044,12.459769,13.636855,40.572212
-4.068426,2.588480,-16.730766,21.234341
-17.427753,-20.446070,-12.016464,60.610912
-5.080781,8.957423,-12.208296,17.817583
16.753357,9.644369,-2.019559,26.313314
3.492182,4.043963,32.965092,77.610794
-12.522753,9.745075,-28.394075,73.424484
47.310143,-8.191253,6.933468,163.324310
-0.920809,10.055296,-1.508273,7.193690
7.669130,-22.505543,-32.884987,113.025368
-26.802830,11.397205,-28.031723,111.846184
24.949610,61.493015,-5.906419,303.537964
-21.871744,-12.362381,-14.107849,56.409386
7.655338,10.611486,-9.506284,17.707237
7.486521,-15.139103,-23.541868,56.617622
-0.038951,1.564113,-26.586142,47.748932
-3.707133,38.781044,0.249005,101.708801
15.001786,53.138111,-4.700361,204.646194
-27.179672,15.584743,-19.323481,90.052429
-19.568335,-2.210532,4.424266,27.073935
-6.656242,-1.479394,22.129335,35.602406
-15.477543,-1.113205,-14.635386,30.154425
4.378051,8.839762,-14.658283,20.632296
-37.721695,-6.593361,-3.582192,97.496040
-21.426100,4.069550,7.148810,34.685791
-21.617107,-25.446941,-14.913799,87.815094
-30.294125,-20.904081,27.228996,137.394699
30.561022,46.372101,-3.853120,202.768341
-46.072361,26.536766,-18.970472,208.304153
-26.403145,15.375592,-20.784018,88.929558
3.928375,11.012459,-0.583714,8.917048
-49.345867,-25.438911,-32.436214,268.503143
14.488109,19.235168,-9.156749,42.790905
-15.141863,-2.911914,3.160214,15.957006
-27.721304,-27.576967,-11.674617,106.864250
-40.854519,16.830368,-31.353973,187.854599
-17.824738,19.955097,-17.887831,66.232285
-30.848993,-10.152227,-30.387037,125.776596
1.424052,2.279265,-24.863392,39.729881
13.444433,-7.708487,4.957242,16.818348
-37.203743,-12.489238,-36.546154,182.346588
-13.602715,-9.632880,-17.440910,36.904842
-16.310383,0.920727,-4.949227,18.424599
-22.055000,-14.494090,-1.478997,44.059071
11.758316,-24.194241,40.045959,146.488312
-20.814915,-5.395759,-22.473406,60.781380
-1.619204,30.487074,-12.214824,67.872169
-12.674946,-17.878843,36.992744,116.047112
17.138090,-8.604418,-19.870388,47.647228
-14.118440,-22.124384,-14.780551,56.584064
-15.621027,-1.838065,2.655859,15.839844
-62.343769,-15.138696,-14.303550,268.959290
8.071550,11.394352,-13.531925,23.450468
-14.335485,-2.821153,2.890434,13.745203
3.211015,5.052350,16.532438,19.139557
-16.783350,-3.051667,3.055715,18.593065
5.901156,-28.184349,-57.331142,254.818481
47.172016,40.736053,39.591877,337.224274
-30.188026,-25.873993,-12.347919,107.105759
-29.977757,12.415521,-22.995445,97.554718
-9.690655,-0.995692,10.444407,12.558892
-16.767450,-3.167521,3.453874,18.661703
-7.467812,-19.261953,-33.164173,93.905609
-16.427189,-13.684709,2.007325,28.313711
-11.674111,-23.874128,-47.783520,183.380585
9.441869,12.909724,-11.293544,23.493713
12.017290,17.993399,-7.141665,31.817810
-21.380991,-5.019449,-20.237787,54.660278
-8.139048,-3.483222,-41.102070,108.037392
-25.453642,3.913006,-4.446118,41.663040
0.993994,-4.985166,-9.681115,7.287049
-26.314741,-9.281268,-17.505011,66.068428
-18.782917,-21.185839,-7.201066,51.969872
9.130595,13.325401,-11.476535,23.842445
-26.130333,-16.118671,-44.434036,176.638977
-31.931349,-7.648735,-27.273716,110.126556
-11.403867,-0.472802,10.901529,15.043573
-34.071960,-2.318486,-24.476368,106.508858
-25.256468,21.891514,-14.625447,80.230553
0.464932,-5.375357,19.545820,24.760029
-10.848344,2.735178,-4.768970,8.891023
-16.655598,-33.798077,-67.716248,360.312836
-23.279329,17.604383,-8.775620,55.577351
-36.698906,-13.271687,-8.763891,95.456177
-3.199957,15.129271,55.692707,199.160370
13.082705,-11.318645,-19.459824,40.378632
-21.660063,18.399670,-22.212334,77.349968
-17.480923,-20.237608,38.778381,131.792358
-3.340629,-0.228516,2.462091,1.024098
-14.431053,0.875833,-21.753124,40.408787
-12.422475,-1.411361,4.113946,10.232575
3.960838,-18.912529,19.697855,44.972935
-28.257685,15.908784,-20.010387,85.294044
-21.716345,-8.478759,-9.011653,36.696270
-10.183513,-7.028755,-11.696382,16.983164
17.084391,-6.577718,-8.948758,24.256737
41.295834,-13.459350,-17.824240,128.529572
13.800748,14.120742,-8.327185,26.628773
20.506456,49.973446,0.814321,169.244537
-27.381115,-4.941462,-24.166430,78.759369
12.701391,8.210925,43.363842,121.635971
38.560097,27.508904,31.074083,185.076035
-22.831799,-7.163525,-3.292110,33.523666
9.201324,12.672195,-11.146246,21.171484
-10.217653,2.367926,-11.062593,13.291245
6.229277,37.806206,-7.795150,87.201530
-14.669183,-1.200696,32.900082,74.024292
23.104713,45.577477,26.829838,189.636810
37.469769,-7.498917,3.030182,83.654839
-3.403428,-10.980031,-19.126627,28.324097
-7.912688,6.765137,-4.281252,7.200312
-5.566570,-18.759130,-32.282085,80.904617
40.020077,38.129429,49.041355,309.445648
-8.220279,2.187281,4.710235,5.357756
23.470598,-12.754959,-31.969711,97.815132
0.270499,-2.772293,-34.635494,67.981956
-32.503304,-21.905512,-43.707294,193.707977
-10.523701,-14.976233,30.866617,72.375961
-21.382053,-16.358620,1.520915,40.639801
-15.379978,11.804232,-36.746037,96.389725
-18.629953,4.715241,10.206247,26.414917
-17.622450,-5.071389,-1.782392,18.885263
-32.369179,0.831850,-27.042154,98.834015
9.694419,-2.552360,5.821637,7.449229
68.784904,38.265297,7.757834,346.443817
26.829544,-0.117465,-38.976860,123.997353
50.106640,-9.749192,5.985287,146.153503
-8.503173,-2.066155,9.231252,8.943344
-39.983364,-9.144678,-20.406912,115.693436
-12.245909,17.690899,-10.202546,31.228539
-15.495137,-1.060162,3.844058,14.099084
-11.976761,-14.521571,1.670185,19.649485
12.015149,-17.656313,-61.218872,230.674667
-45.613865,17.346743,-25.434862,165.567123
25.171545,26.536896,-10.219954,78.703697
5.570352,-21.960526,-31.815857,83.248383
18.208487,-5.971746,-41.204403,112.583458
18.943867,-5.250904,-13.131277,30.469395
-4.333951,21.878754,-11.679330,34.494606
-23.494982,9.849322,-25.172594,69.674042
-9.747977,1.672860,13.206176,14.786963
11.869381,17.101292,-8.650032,27.577240
1.625174,-31.393112,8.412304,57.361595
26.947662,-15.241349,-19.247869,71.988258
-22.816301,-12.440337,-29.386374,83.207634
-29.588940,12.423937,-22.979872,84.158951
4.417522,-5.083719,-38.198757,81.272675
28.705011,-2.643759,-6.634505,47.092495
57.140305,-2.141508,20.938440,199.569260
-37.248150,15.074168,-27.983644,128.692535
-31.831141,11.030242,-24.846718,94.047379
3.642138,8.127984,33.939629,66.022163
-34.121532,-7.912360,-20.093122,87.277771
-1.841718,-51.537292,21.966705,168.019592
-18.642963,-2.478429,4.110400,19.799522
5.567479,-4.027181,-9.653646,7.501412
-35.590359,-9.702291,-9.549541,77.431541
27.277346,0.473961,10.337301,45.305489
-14.434962,-1.231785,3.848765,11.916560
4.796443,6.368385,20.104053,24.760029
10.362144,16.025455,-5.614081,20.947155
-24.464027,17.652523,-11.657843,55.371357
-10.948987,-5.519146,22.095615,33.802719
-27.668968,17.414383,-21.030912,79.699203
-19.793589,1.143471,-10.507468,26.530832
58.420746,-28.601635,49.549782,351.667389
-2.596432,36.292625,-14.239294,80.221748
-2.705389,7.300591,-20.284115,24.714453
8.521834,-25.516312,-40.352657,123.139084
-15.478540,-1.598757,4.675081,13.745203
25.521381,-35.208618,-15.250064,109.853630
-11.519985,-15.919764,-45.980824,129.109467
30.827637,-3.611286,-31.055733,99.454056
31.351528,-2.056630,-29.207426,94.759254
-24.553808,16.203943,-17.285702,59.896038
35.703403,32.523727,6.867242,122.199791
-15.217404,-3.499272,-2.881227,12.934557
29.478821,24.603228,0.733094,75.526848
-13.303098,9.065915,9.999915,18.392502
54.843193,20.960590,38.502384,251.512421
-10.644493,30.630962,-23.022608,80.695244
-15.815293,-12.749352,23.157085,48.326042
-14.218057,-8.604023,23.639595,42.485859
15.885991,13.777761,-11.657815,29.386719
52.698612,30.501860,37.209873,258.610596
-13.835513,-2.896163,-0.673405,10.170702
-14.432182,-3.430659,0.561666,11.150874
-8.506053,-9.438160,-41.196270,94.043457
-14.668553,-8.154167,18.146215,30.630331
4.465772,21.034878,-6.039478,24.989113
10.243001,14.166812,-12.375688,22.958918
-39.358543,43.192013,20.206324,190.787125
60.052898,19.217699,41.185272,282.800323
-34.963871,-6.652774,-31.332508,112.107819
31.038305,-17.496260,-12.210333,70.730621
10.515898,5.848305,40.063454,87.087669
-27.079430,-5.284134,-24.625118,68.063515
-3.261601,-0.373428,0.764729,0.564440
72.343468,28.500469,-1.825801,300.226105
15.716430,-2.848115,-14.502752,23.100517
-32.030754,-31.688887,-15.749569,112.860931
-15.603366,2.211481,4.885584,13.473439
-3.376817,-3.824316,-5.434606,2.750038
-4.536035,4.714496,10.774815,7.857263
-4.485430,-2.090012,-3.049097,1.670572
-48.106380,-22.277010,-31.570204,188.084503
-6.721416,-0.596795,25.851595,35.233135
24.528950,-33.419140,-19.163132,102.756737
20.462946,-22.585335,-23.808809,73.619514
-45.007713,-28.138264,-34.886833,197.672440
-19.921959,22.991467,36.520679,110.589905
-1.115681,-5.075983,16.289114,14.310284
-21.390144,-17.882685,-27.899113,76.080650
-26.190914,-1.965287,3.314086,34.241409
-20.735685,-17.428949,-0.136730,35.785110
-25.021154,1.309451,-4.853060,31.648203
-10.120924,2.738708,-23.922523,32.997154
20.363533,3.066787,-10.859200,26.166842
-26.258629,16.016285,-14.804970,56.255005
17.754087,3.177167,-4.454405,16.647600
-12.736054,1.341137,36.235859,71.243309
67.761993,21.341326,-73.390846,502.314148
49.409313,-9.152498,-4.087420,122.260185
-7.207613,20.747313,-41.912209,107.599861
2.701635,4.927776,16.317776,14.287331
-31.536360,-5.207969,5.380459,50.395817
53.936253,-1.102229,5.589988,140.841995
-32.117901,-20.756077,-3.374992,70.498489
-33.402145,13.688431,-26.942982,96.969086
-43.464413,-12.452901,-9.195911,101.738510
-15.299210,-5.931110,-12.673912,20.487551
-29.125229,18.552481,-22.325203,80.513115
-4.556118,21.152655,-44.906437,118.205986
-26.468328,21.528742,-14.595948,65.511360
15.608100,-11.366528,-39.418068,91.483307
19.759583,20.734240,26.555458,72.372780
-45.178074,-10.728011,-40.654263,180.697952
-2.872428,11.987731,-10.663966,12.569128
-10.307038,-21.094217,-42.013596,109.585709
-22.647490,-2.916466,-9.771147,29.131262
30.270363,11.708369,2.151395,49.916058
45.048912,-36.360653,-49.510540,273.771606
14.982747,-9.473797,-49.601833,130.902557
26.860563,12.398366,-3.901418,41.971210
-34.558372,11.216581,-22.294060,85.415123
1.987122,-16.245968,-49.229465,126.279442
9.875775,10.659331,32.126125,58.278282
-16.556313,-1.674652,1.529194,13.054230
-51.946507,-27.879356,-31.995752,210.140045
15.964200,-2.192234,-14.173203,21.508972
19.993252,48.667202,0.607639,128.946838
12.174354,-2.182155,-11.237335,12.970338
20.287392,-1.387300,3.561454,19.794827
-12.768521,-9.496119,24.116848,38.739231
11.800776,19.380054,-8.484621,27.206121
-19.672842,6.891667,-15.341734,31.056410
-6.765400,-21.803467,-40.862179,101.290672
10.944495,15.952990,-11.121708,23.001509
8.357924,-54.922028,23.478107,167.862854
-2.775442,12.481978,22.922287,31.763569
16.268038,21.842077,-6.621033,36.185345
1.684734,29.198568,-8.820572,42.985760
5.132093,-27.774099,-57.557312,188.822784
-27.703671,11.585470,-29.123024,80.307579
16.593472,24.254236,-7.048841,41.837326
-2.131683,-7.825544,-14.171241,12.201773
15.082467,-12.840839,-40.186085,91.867409
6.068495,4.543197,5.032589,3.778780
-20.624205,18.658545,-7.356855,37.773193
-27.775124,10.782001,-28.464075,77.493805
36.016712,19.008101,16.750624,88.419968
-12.878073,3.245319,4.349882,8.905326
-7.417725,-0.795099,28.906679,40.602337
1.254421,4.522160,11.806894,7.347255
31.998625,9.079536,-3.695183,50.929707
8.502645,13.939703,-11.848838,18.490623
58.604610,17.754017,38.879642,238.587341
-59.185726,-16.139544,-38.994022,239.613800
-33.608440,-7.984261,-39.388557,124.351555
-6.060624,-4.821734,-37.687462,67.066948
59.816730,7.676230,3.017099,165.034988
-24.427839,-8.290893,-7.685513,32.764587
-12.488894,-15.925405,-41.810936,97.308670
15.671246,-8.434929,-37.006451,75.764221
-11.171221,-2.776364,-2.458364,6.213713
-16.357042,6.202520,7.026023,15.924103
21.718637,-12.470023,-23.674400,53.216999
18.044449,-3.604952,-17.523026,28.903528
-58.418377,-14.891754,-14.657105,172.160416
-8.750679,28.470055,10.128027,44.223465
-19.050282,-8.034552,-14.366714,28.297737
-4.968907,8.884300,17.882236,18.866735
20.317905,-7.618654,9.564527,25.035196
-44.011166,2.726983,10.803741,91.508018
34.273930,-49.688419,-52.565239,284.438934
-2.135604,22.648998,38.051777,87.180466
-6.882188,3.626927,-18.354595,17.595028
-47.667915,18.156349,-26.574284,146.327881
-17.807438,18.676506,-16.718193,41.742073
9.437006,13.401178,-9.973982,16.238701
6.268322,16.132814,57.552727,159.324982
-9.393712,-30.210985,-59.035370,197.889160
17.087545,-8.368022,-19.599627,32.913933
9.579655,-24.063707,-36.922813,89.563148
19.103310,-17.220697,-29.884420,68.385017
-30.610229,-10.237234,-37.762768,108.458603
-22.068178,14.929347,-9.949605,35.517136
-35.526394,13.320067,-19.399923,79.734215
45.365376,-38.557518,29.615393,193.975723
-23.110313,0.390876,-8.365270,26.457237
-36.127316,-4.004692,3.132190,58.282635
10.167572,-9.722939,32.781029,55.720203
-9.638203,4.970956,-25.117405,32.744377
-19.864477,-6.150257,-2.471361,19.149225
-28.938171,-9.729938,-31.753073,84.728783
13.655014,-8.422214,-17.744736,24.874308
-18.087624,18.564451,-11.907081,35.330601
-36.781750,-26.754541,31.680859,133.298859
-16.127213,-12.559628,-19.342484,34.328590
-20.760870,-2.143820,2.223768,19.078796
-35.488930,-6.355755,-3.238633,56.746323
-26.016125,15.031661,-17.081112,51.588966
-33.670975,-3.247692,-24.390459,75.040321
-11.009171,2.602886,36.029461,61.475357
25.056255,11.037369,-3.526976,32.820972
53.633659,30.204195,40.293877,232.887161
-24.582701,7.008699,-31.076057,69.668839
14.069963,9.510113,48.464020,113.367645
